# Solver information
# Time        	h_solver      	h_initial     	h_final       	h_iters       	h_converged   
27.5791       	DICPCG	2.311770e-04	1.432280e-08	1	true
27.5956       	DICPCG	2.770600e-04	2.060560e-08	1	true
27.6155       	DICPCG	3.318800e-04	2.962110e-08	1	true
27.6392       	DICPCG	3.974330e-04	4.256240e-08	1	true
27.6677       	DICPCG	4.761780e-04	6.122290e-08	1	true
27.7019       	DICPCG	5.699470e-04	8.788330e-08	1	true
27.743        	DICPCG	6.830990e-04	1.264790e-07	1	true
27.7922       	DICPCG	8.175530e-04	1.814870e-07	1	true
27.8513       	DICPCG	9.786220e-04	2.604690e-07	1	true
27.9221       	DICPCG	1.169790e-03	3.727730e-07	1	true
28.007        	DICPCG	1.400050e-03	5.348730e-07	1	true
28.1088       	DICPCG	1.673460e-03	7.657240e-07	1	true
28.2311       	DICPCG	2.002550e-03	3.666020e-10	2	true
28.3762       	DICPCG	2.365160e-03	6.067930e-10	2	true
28.4773       	DICPCG	1.642370e-03	7.456180e-07	1	true
28.5156       	DICPCG	6.231670e-04	1.078830e-07	1	true
28.5589       	DICPCG	7.010170e-04	1.366910e-07	1	true
28.6108       	DICPCG	8.404530e-04	1.966840e-07	1	true
28.6731       	DICPCG	1.007530e-03	2.830130e-07	1	true
28.748        	DICPCG	1.206270e-03	4.062230e-07	1	true
28.8376       	DICPCG	1.441530e-03	5.810850e-07	1	true
28.9451       	DICPCG	1.721240e-03	8.300430e-07	1	true
29.0742       	DICPCG	2.061460e-03	4.198800e-10	2	true
29.2292       	DICPCG	2.460890e-03	7.171890e-10	2	true
29.2969       	DICPCG	1.072660e-03	3.262600e-07	1	true
29.3173       	DICPCG	3.229930e-04	2.967880e-08	1	true
29.3417       	DICPCG	3.870720e-04	4.266260e-08	1	true
29.3711       	DICPCG	4.639910e-04	6.137470e-08	1	true
29.4063       	DICPCG	5.558260e-04	8.819360e-08	1	true
29.4485       	DICPCG	6.652460e-04	1.265240e-07	1	true
29.4991       	DICPCG	7.965640e-04	1.816960e-07	1	true
29.5597       	DICPCG	9.526000e-04	2.602840e-07	1	true
29.6325       	DICPCG	1.139940e-03	3.733590e-07	1	true
29.7199       	DICPCG	1.366480e-03	5.374150e-07	1	true
29.825        	DICPCG	1.637900e-03	7.734460e-07	1	true
29.9511       	DICPCG	1.958830e-03	3.810910e-10	2	true
30.1018       	DICPCG	2.332190e-03	6.447810e-10	2	true
30.2827       	DICPCG	2.784550e-03	1.100830e-09	2	true
30.4256       	DICPCG	2.188010e-03	5.439280e-10	2	true
30.4385       	DICPCG	1.982240e-04	1.158200e-08	1	true
30.4534       	DICPCG	2.271690e-04	1.522710e-08	1	true
30.4704       	DICPCG	2.604160e-04	2.002470e-08	1	true
30.4902       	DICPCG	3.012770e-04	2.681880e-08	1	true
30.5132       	DICPCG	3.492710e-04	3.606820e-08	1	true
30.5398       	DICPCG	4.055460e-04	4.866200e-08	1	true
