# Solver information
# Time        	h_solver      	h_initial     	h_final       	h_iters       	h_converged   
34.1166       	DICPCG	9.907660e-04	3.174960e-07	1	true
34.1997       	DICPCG	1.153850e-03	4.310300e-07	1	true
34.2966       	DICPCG	1.341020e-03	5.829110e-07	1	true
34.4088       	DICPCG	1.546560e-03	7.764590e-07	1	true
34.5387       	DICPCG	1.784550e-03	3.667910e-10	2	true
34.6888       	DICPCG	2.052580e-03	5.604910e-10	2	true
34.8609       	DICPCG	2.340060e-03	8.356690e-10	2	true
34.9561       	DICPCG	1.294050e-03	5.508040e-07	1	true
34.9783       	DICPCG	3.021390e-04	3.015110e-08	1	true
35.005        	DICPCG	3.623410e-04	4.341400e-08	1	true
35.037        	DICPCG	4.344950e-04	6.250620e-08	1	true
35.0755       	DICPCG	5.207800e-04	8.991540e-08	1	true
35.1217       	DICPCG	6.244340e-04	1.294450e-07	1	true
35.1772       	DICPCG	7.486850e-04	1.863470e-07	1	true
35.2437       	DICPCG	8.942630e-04	2.662670e-07	1	true
35.3235       	DICPCG	1.070130e-03	3.819630e-07	1	true
35.4194       	DICPCG	1.282750e-03	5.499510e-07	1	true
35.5342       	DICPCG	1.529410e-03	7.836930e-07	1	true
35.672        	DICPCG	1.826960e-03	4.213350e-10	2	true
35.8367       	DICPCG	2.172730e-03	7.127520e-10	2	true
36.0182       	DICPCG	2.383340e-03	9.469820e-10	2	true
36.0426       	DICPCG	3.200360e-04	3.487270e-08	1	true
36.0705       	DICPCG	3.671020e-04	4.591440e-08	1	true
36.1031       	DICPCG	4.286140e-04	6.262990e-08	1	true
36.1415       	DICPCG	5.038720e-04	8.660840e-08	1	true
36.1871       	DICPCG	5.976440e-04	1.219160e-07	1	true
36.2414       	DICPCG	7.119730e-04	1.731260e-07	1	true
36.3067       	DICPCG	8.523460e-04	2.482860e-07	1	true
36.3845       	DICPCG	1.015140e-03	3.524680e-07	1	true
36.4765       	DICPCG	1.197790e-03	4.912370e-07	1	true
36.5846       	DICPCG	1.405100e-03	6.769930e-07	1	true
36.7112       	DICPCG	1.638760e-03	9.228850e-07	1	true
36.8572       	DICPCG	1.884290e-03	4.827860e-10	2	true
37.0257       	DICPCG	2.164980e-03	7.370260e-10	2	true
37.0622       	DICPCG	4.692540e-04	7.659880e-08	1	true
37.1059       	DICPCG	5.621720e-04	1.100170e-07	1	true
37.1583       	DICPCG	6.732300e-04	1.579250e-07	1	true
37.2212       	DICPCG	8.072180e-04	2.272940e-07	1	true
37.2969       	DICPCG	9.676940e-04	3.271030e-07	1	true
37.3876       	DICPCG	1.158460e-03	4.695880e-07	1	true
37.4963       	DICPCG	1.384090e-03	6.718050e-07	1	true
37.6266       	DICPCG	1.652140e-03	9.598800e-07	1	true
37.7832       	DICPCG	1.977950e-03	5.864420e-10	2	true
37.9236       	DICPCG	1.767950e-03	4.230410e-10	2	true
37.9476       	DICPCG	3.022080e-04	3.254510e-08	1	true
37.9763       	DICPCG	3.624140e-04	4.685340e-08	1	true
38.0109       	DICPCG	4.347470e-04	6.751020e-08	1	true
38.0524       	DICPCG	5.211960e-04	9.717330e-08	1	true
38.1022       	DICPCG	6.242980e-04	1.396640e-07	1	true
38.162        	DICPCG	7.481770e-04	2.009920e-07	1	true
38.2337       	DICPCG	8.955480e-04	2.886420e-07	1	true
38.3196       	DICPCG	1.068880e-03	4.122760e-07	1	true
38.423        	DICPCG	1.281920e-03	5.948080e-07	1	true
38.5474       	DICPCG	1.537430e-03	8.585430e-07	1	true
38.6962       	DICPCG	1.827990e-03	4.976600e-10	2	true
38.8701       	DICPCG	2.125650e-03	7.893470e-10	2	true
38.9669       	DICPCG	1.181150e-03	5.136040e-07	1	true
38.986        	DICPCG	2.335450e-04	2.015990e-08	1	true
39.0087       	DICPCG	2.770290e-04	2.840180e-08	1	true
39.036        	DICPCG	3.322530e-04	4.091060e-08	1	true
39.0687       	DICPCG	3.980800e-04	5.881450e-08	1	true
39.1077       	DICPCG	4.740270e-04	8.352550e-08	1	true
39.1541       	DICPCG	5.617010e-04	1.174680e-07	1	true
39.2091       	DICPCG	6.657820e-04	1.653090e-07	1	true
39.2749       	DICPCG	7.937980e-04	2.354100e-07	1	true
39.3538       	DICPCG	9.488450e-04	3.370130e-07	1	true
39.4489       	DICPCG	1.140230e-03	4.877800e-07	1	true
39.5623       	DICPCG	1.356350e-03	6.920290e-07	1	true
39.6979       	DICPCG	1.614380e-03	9.834270e-07	1	true
39.8564       	DICPCG	1.879780e-03	5.846450e-10	2	true
39.9081       	DICPCG	6.143790e-04	1.436680e-07	1	true
39.9407       	DICPCG	3.863170e-04	5.689490e-08	1	true
39.9788       	DICPCG	4.516350e-04	7.784150e-08	1	true
40.0245       	DICPCG	5.416290e-04	1.120840e-07	1	true
40.0793       	DICPCG	6.476990e-04	1.605080e-07	1	true
40.145        	DICPCG	7.748790e-04	2.301040e-07	1	true
40.2239       	DICPCG	9.277150e-04	3.304540e-07	1	true
40.3188       	DICPCG	1.113800e-03	4.773530e-07	1	true
40.4327       	DICPCG	1.332230e-03	6.846130e-07	1	true
40.5694       	DICPCG	1.592610e-03	9.810090e-07	1	true
40.732        	DICPCG	1.886010e-03	6.189140e-10	2	true
40.7818       	DICPCG	5.787880e-04	1.305800e-07	1	true
40.8243       	DICPCG	4.929390e-04	9.481640e-08	1	true
40.8752       	DICPCG	5.906930e-04	1.362500e-07	1	true
40.9365       	DICPCG	7.083860e-04	1.961290e-07	1	true
41.0102       	DICPCG	8.506580e-04	2.831170e-07	1	true
41.0983       	DICPCG	1.015030e-03	4.036310e-07	1	true
41.2043       	DICPCG	1.217050e-03	5.812050e-07	1	true
41.3318       	DICPCG	1.458990e-03	8.369730e-07	1	true
41.4787       	DICPCG	1.675380e-03	4.467850e-10	2	true
41.5355       	DICPCG	6.481240e-04	1.663200e-07	1	true
41.5803       	DICPCG	5.105600e-04	1.033660e-07	1	true
41.6319       	DICPCG	5.879020e-04	1.372340e-07	1	true
41.6939       	DICPCG	7.042410e-04	1.971620e-07	1	true
41.7681       	DICPCG	8.407770e-04	2.814170e-07	1	true
41.8566       	DICPCG	1.001130e-03	3.995680e-07	1	true
41.9623       	DICPCG	1.192710e-03	5.680650e-07	1	true
42.0899       	DICPCG	1.434190e-03	8.227070e-07	1	true
42.2392       	DICPCG	1.670990e-03	4.611100e-10	2	true
42.2716       	DICPCG	3.643250e-04	5.343700e-08	1	true
42.3083       	DICPCG	4.105530e-04	6.789810e-08	1	true
42.3522       	DICPCG	4.921700e-04	9.762400e-08	1	true
42.405        	DICPCG	5.898610e-04	1.403190e-07	1	true
42.4683       	DICPCG	7.067900e-04	2.016340e-07	1	true
42.5443       	DICPCG	8.480390e-04	2.906100e-07	1	true
42.6353       	DICPCG	1.011330e-03	4.139210e-07	1	true
42.7452       	DICPCG	1.219390e-03	6.029280e-07	1	true
42.8771       	DICPCG	1.458560e-03	8.648600e-07	1	true
43.0354       	DICPCG	1.743400e-03	5.398290e-10	2	true
43.1308       	DICPCG	1.050250e-03	4.518310e-07	1	true
43.1632       	DICPCG	3.569270e-04	5.234120e-08	1	true
43.202        	DICPCG	4.274420e-04	7.513290e-08	1	true
43.2486       	DICPCG	5.116430e-04	1.077740e-07	1	true
43.3044       	DICPCG	6.121730e-04	1.544770e-07	1	true
43.3713       	DICPCG	7.332520e-04	2.219440e-07	1	true
43.4512       	DICPCG	8.727510e-04	3.149190e-07	1	true
43.5475       	DICPCG	1.049780e-03	4.564270e-07	1	true
43.6627       	DICPCG	1.252360e-03	6.508240e-07	1	true
43.8005       	DICPCG	1.492240e-03	9.260880e-07	1	true
43.9595       	DICPCG	1.715660e-03	5.390060e-10	2	true
44.0086       	DICPCG	5.307840e-04	1.179960e-07	1	true
44.0625       	DICPCG	5.825510e-04	1.423130e-07	1	true
44.1238       	DICPCG	6.594580e-04	1.826390e-07	1	true
44.1972       	DICPCG	7.897640e-04	2.622890e-07	1	true
44.2851       	DICPCG	9.431010e-04	3.745710e-07	1	true
44.391        	DICPCG	1.132300e-03	5.406730e-07	1	true
44.5156       	DICPCG	1.329600e-03	7.467030e-07	1	true
44.6562       	DICPCG	1.495600e-03	9.467570e-07	1	true
44.6761       	DICPCG	2.117680e-04	1.905720e-08	1	true
44.7          	DICPCG	2.542750e-04	2.749050e-08	1	true
44.7286       	DICPCG	3.048010e-04	3.952690e-08	1	true
44.7631       	DICPCG	3.661140e-04	5.706750e-08	1	true
44.8043       	DICPCG	4.376010e-04	8.158390e-08	1	true
44.8538       	DICPCG	5.243610e-04	1.172130e-07	1	true
44.9129       	DICPCG	6.258440e-04	1.670640e-07	1	true
44.9836       	DICPCG	7.462760e-04	2.376500e-07	1	true
45.0686       	DICPCG	8.964060e-04	3.429910e-07	1	true
45.1714       	DICPCG	1.080840e-03	4.988480e-07	1	true
45.2952       	DICPCG	1.299390e-03	7.212520e-07	1	true
45.4422       	DICPCG	1.538930e-03	4.143730e-10	2	true
45.611        	DICPCG	1.760420e-03	6.197740e-10	2	true
45.6368       	DICPCG	2.699590e-04	3.132030e-08	1	true
45.6667       	DICPCG	3.119940e-04	4.187160e-08	1	true
45.7019       	DICPCG	3.672580e-04	5.803490e-08	1	true
45.7433       	DICPCG	4.301610e-04	7.961400e-08	1	true
45.7922       	DICPCG	5.085310e-04	1.112350e-07	1	true
45.8506       	DICPCG	6.065280e-04	1.581440e-07	1	true
45.9198       	DICPCG	7.167150e-04	2.206540e-07	1	true
46.0014       	DICPCG	8.445650e-04	3.061640e-07	1	true
46.0989       	DICPCG	1.007830e-03	4.357840e-07	1	true
46.2171       	DICPCG	1.219520e-03	6.381760e-07	1	true
46.3572       	DICPCG	1.442720e-03	8.939310e-07	1	true
46.5228       	DICPCG	1.701050e-03	5.505760e-10	2	true
46.6566       	DICPCG	1.372240e-03	8.142030e-07	1	true
46.6811       	DICPCG	2.527750e-04	2.773950e-08	1	true
46.7108       	DICPCG	3.044230e-04	4.027110e-08	1	true
46.7465       	DICPCG	3.669130e-04	5.856710e-08	1	true
46.7893       	DICPCG	4.388520e-04	8.388270e-08	1	true
46.8403       	DICPCG	5.218190e-04	1.187520e-07	1	true
46.9011       	DICPCG	6.213640e-04	1.686220e-07	1	true
46.9731       	DICPCG	7.359240e-04	2.369190e-07	1	true
47.0596       	DICPCG	8.816790e-04	3.407030e-07	1	true
47.1646       	DICPCG	1.068540e-03	5.015540e-07	1	true
47.2935       	DICPCG	1.308250e-03	7.538130e-07	1	true
47.4439       	DICPCG	1.522220e-03	4.226650e-10	2	true
47.6265       	DICPCG	1.842310e-03	7.534870e-10	2	true
47.6924       	DICPCG	6.664050e-04	1.975860e-07	1	true
47.7376       	DICPCG	4.573160e-04	9.312800e-08	1	true
47.7915       	DICPCG	5.437030e-04	1.317180e-07	1	true
47.8565       	DICPCG	6.548140e-04	1.911120e-07	1	true
47.933        	DICPCG	7.704640e-04	2.647420e-07	1	true
48.027        	DICPCG	9.437490e-04	3.974320e-07	1	true
48.143        	DICPCG	1.162740e-03	6.038830e-07	1	true
48.2859       	DICPCG	1.427170e-03	9.104760e-07	1	true
48.4417       	DICPCG	1.549430e-03	4.568690e-10	2	true
48.4508       	DICPCG	9.041030e-05	3.683240e-09	1	true
48.4616       	DICPCG	1.080830e-04	5.262580e-09	1	true
48.4746       	DICPCG	1.300280e-04	7.614110e-09	1	true
48.4902       	DICPCG	1.551830e-04	1.084120e-08	1	true
48.5088       	DICPCG	1.857630e-04	1.552830e-08	1	true
48.5311       	DICPCG	2.217100e-04	2.210910e-08	1	true
48.5578       	DICPCG	2.659190e-04	3.178840e-08	1	true
48.5898       	DICPCG	3.189220e-04	4.569670e-08	1	true
48.628        	DICPCG	3.790170e-04	6.450260e-08	1	true
48.6737       	DICPCG	4.544790e-04	9.269280e-08	1	true
48.729        	DICPCG	5.486730e-04	1.350320e-07	1	true
48.7959       	DICPCG	6.634790e-04	1.973900e-07	1	true
48.8761       	DICPCG	7.951960e-04	2.835340e-07	1	true
48.9698       	DICPCG	9.264730e-04	3.850270e-07	1	true
49.0843       	DICPCG	1.130370e-03	5.735880e-07	1	true
49.2151       	DICPCG	1.289440e-03	7.476520e-07	1	true
49.3721       	DICPCG	1.543730e-03	4.474600e-10	2	true
49.5814       	DICPCG	2.050240e-03	1.059960e-09	2	true
49.6651       	DICPCG	8.221000e-04	3.071910e-07	1	true
49.6955       	DICPCG	2.991960e-04	4.078460e-08	1	true
49.7336       	DICPCG	3.737190e-04	6.367820e-08	1	true
49.778        	DICPCG	4.356070e-04	8.660300e-08	1	true
49.8335       	DICPCG	5.438640e-04	1.351400e-07	1	true
49.889        	DICPCG	5.433740e-04	1.350740e-07	1	true
49.9445       	DICPCG	5.428950e-04	1.350030e-07	1	true
50            	DICPCG	5.424220e-04	1.349260e-07	1	true
50.0667       	DICPCG	6.506900e-04	1.943610e-07	1	true
50.1466       	DICPCG	7.787470e-04	2.786960e-07	1	true
50.2425       	DICPCG	9.332920e-04	4.007620e-07	1	true
50.3577       	DICPCG	1.117330e-03	5.751300e-07	1	true
50.4961       	DICPCG	1.339460e-03	8.276920e-07	1	true
50.6617       	DICPCG	1.596360e-03	5.359610e-10	2	true
50.8596       	DICPCG	1.899530e-03	9.047990e-10	2	true
50.9632       	DICPCG	9.944850e-04	4.598440e-07	1	true
50.9888       	DICPCG	2.459380e-04	2.825170e-08	1	true
51.0192       	DICPCG	2.916550e-04	3.980280e-08	1	true
51.0556       	DICPCG	3.492100e-04	5.718690e-08	1	true
51.0991       	DICPCG	4.157430e-04	8.123280e-08	1	true
51.1508       	DICPCG	4.940840e-04	1.150010e-07	1	true
51.2123       	DICPCG	5.859520e-04	1.621230e-07	1	true
51.2852       	DICPCG	6.941800e-04	2.280840e-07	1	true
51.3721       	DICPCG	8.245580e-04	3.225650e-07	1	true
51.4757       	DICPCG	9.811900e-04	4.579250e-07	1	true
51.5996       	DICPCG	1.168920e-03	6.517180e-07	1	true
51.744        	DICPCG	1.359170e-03	8.845410e-07	1	true
51.9001       	DICPCG	1.464150e-03	4.456150e-10	2	true
51.9212       	DICPCG	1.987110e-04	1.906320e-08	1	true
51.9457       	DICPCG	2.295840e-04	2.545470e-08	1	true
51.9737       	DICPCG	2.633060e-04	3.349900e-08	1	true
52.0064       	DICPCG	3.061890e-04	4.531800e-08	1	true
52.0445       	DICPCG	3.557590e-04	6.120160e-08	1	true
52.0891       	DICPCG	4.157640e-04	8.362660e-08	1	true
52.1415       	DICPCG	4.880280e-04	1.152960e-07	1	true
52.2035       	DICPCG	5.753580e-04	1.603890e-07	1	true
52.277        	DICPCG	6.814010e-04	2.252030e-07	1	true
52.3647       	DICPCG	8.109350e-04	3.194080e-07	1	true
52.47         	DICPCG	9.706080e-04	4.583940e-07	1	true
52.5966       	DICPCG	1.163810e-03	6.605070e-07	1	true
52.7459       	DICPCG	1.369650e-03	9.171220e-07	1	true
52.8619       	DICPCG	1.061890e-03	5.541420e-07	1	true
52.9015       	DICPCG	3.633860e-04	6.500960e-08	1	true
52.949        	DICPCG	4.356390e-04	9.352260e-08	1	true
53.006        	DICPCG	5.217510e-04	1.342130e-07	1	true
53.0743       	DICPCG	6.247120e-04	1.924970e-07	1	true
53.1561       	DICPCG	7.470780e-04	2.752780e-07	1	true
53.2545       	DICPCG	8.966150e-04	3.962620e-07	1	true
53.3727       	DICPCG	1.073540e-03	5.673260e-07	1	true
53.514        	DICPCG	1.278770e-03	8.049850e-07	1	true
53.5684       	DICPCG	4.916990e-04	1.193340e-07	1	true
53.6117       	DICPCG	3.908680e-04	7.551570e-08	1	true
53.6614       	DICPCG	4.480130e-04	9.927540e-08	1	true
53.721        	DICPCG	5.357890e-04	1.421050e-07	1	true
53.7925       	DICPCG	6.401880e-04	2.030390e-07	1	true
53.878        	DICPCG	7.648770e-04	2.902140e-07	1	true
53.9805       	DICPCG	9.140460e-04	4.150860e-07	1	true
54.0646       	DICPCG	7.483120e-04	2.792480e-07	1	true
54.0975       	DICPCG	2.933360e-04	4.299870e-08	1	true
54.1371       	DICPCG	3.516660e-04	6.191430e-08	1	true
54.184        	DICPCG	4.155590e-04	8.664130e-08	1	true
54.2403       	DICPCG	4.976150e-04	1.245300e-07	1	true
54.3079       	DICPCG	5.966860e-04	1.795900e-07	1	true
54.389        	DICPCG	7.142580e-04	2.582120e-07	1	true
54.4863       	DICPCG	8.533290e-04	3.699140e-07	1	true
54.6028       	DICPCG	1.019870e-03	5.304280e-07	1	true
54.7425       	DICPCG	1.218110e-03	7.591810e-07	1	true
54.7873       	DICPCG	3.913240e-04	7.871660e-08	1	true
54.8324       	DICPCG	3.926790e-04	7.938760e-08	1	true
54.8864       	DICPCG	4.710110e-04	1.144170e-07	1	true
54.9513       	DICPCG	5.643640e-04	1.645590e-07	1	true
55.029        	DICPCG	6.747630e-04	2.357170e-07	1	true
55.1223       	DICPCG	8.087250e-04	3.392330e-07	1	true
55.231        	DICPCG	9.393450e-04	4.586240e-07	1	true
55.2929       	DICPCG	5.355900e-04	1.494890e-07	1	true
55.3265       	DICPCG	2.901060e-04	4.395180e-08	1	true
55.3667       	DICPCG	3.471830e-04	6.300570e-08	1	true
55.415        	DICPCG	4.157270e-04	9.040190e-08	1	true
55.4729       	DICPCG	4.986140e-04	1.300830e-07	1	true
55.5424       	DICPCG	5.970130e-04	1.865130e-07	1	true
55.6259       	DICPCG	7.161240e-04	2.683840e-07	1	true
55.7263       	DICPCG	8.590190e-04	3.863680e-07	1	true
55.8468       	DICPCG	1.028360e-03	5.540250e-07	1	true
55.9908       	DICPCG	1.225980e-03	7.879780e-07	1	true
56.159        	DICPCG	1.428240e-03	5.003230e-10	2	true
56.1863       	DICPCG	2.327430e-04	2.848620e-08	1	true
56.2167       	DICPCG	2.582070e-04	3.507460e-08	1	true
56.2532       	DICPCG	3.092670e-04	5.032590e-08	1	true
56.297        	DICPCG	3.706640e-04	7.228750e-08	1	true
56.3496       	DICPCG	4.436960e-04	1.035520e-07	1	true
56.4121       	DICPCG	5.275150e-04	1.463050e-07	1	true
56.4862       	DICPCG	6.230080e-04	2.039610e-07	1	true
56.5739       	DICPCG	7.368490e-04	2.851750e-07	1	true
56.6775       	DICPCG	8.678980e-04	3.955950e-07	1	true
56.8004       	DICPCG	1.029310e-03	5.566400e-07	1	true
56.9426       	DICPCG	1.188420e-03	7.434550e-07	1	true
57.0622       	DICPCG	9.991880e-04	5.264450e-07	1	true
57.075        	DICPCG	1.069370e-04	6.057410e-09	1	true
57.0903       	DICPCG	1.282610e-04	8.729750e-09	1	true
57.1087       	DICPCG	1.538750e-04	1.258810e-08	1	true
57.1307       	DICPCG	1.845290e-04	1.813830e-08	1	true
57.1572       	DICPCG	2.213290e-04	2.614550e-08	1	true
57.1889       	DICPCG	2.653030e-04	3.764080e-08	1	true
57.227        	DICPCG	3.178470e-04	5.413280e-08	1	true
57.2727       	DICPCG	3.813350e-04	7.806830e-08	1	true
57.3274       	DICPCG	4.563160e-04	1.119950e-07	1	true
57.3924       	DICPCG	5.414010e-04	1.579240e-07	1	true
57.4696       	DICPCG	6.428500e-04	2.229910e-07	1	true
57.5609       	DICPCG	7.591430e-04	3.113740e-07	1	true
57.6699       	DICPCG	9.049900e-04	4.430280e-07	1	true
57.7992       	DICPCG	1.072130e-03	6.227600e-07	1	true
57.9528       	DICPCG	1.271380e-03	8.770560e-07	1	true
58.0372       	DICPCG	6.990900e-04	2.662330e-07	1	true
58.0617       	DICPCG	2.033580e-04	2.257350e-08	1	true
58.0911       	DICPCG	2.438730e-04	3.248100e-08	1	true
58.1264       	DICPCG	2.925920e-04	4.679240e-08	1	true
58.1688       	DICPCG	3.511820e-04	6.747290e-08	1	true
58.2197       	DICPCG	4.208940e-04	9.702980e-08	1	true
58.2807       	DICPCG	5.046450e-04	1.396680e-07	1	true
58.354        	DICPCG	6.058750e-04	2.016170e-07	1	true
58.4421       	DICPCG	7.268790e-04	2.906750e-07	1	true
58.5476       	DICPCG	8.692770e-04	4.164950e-07	1	true
58.6741       	DICPCG	1.041470e-03	5.992410e-07	1	true
58.8267       	DICPCG	1.253190e-03	8.697290e-07	1	true
58.9988       	DICPCG	1.409990e-03	5.397930e-10	2	true
59.0589       	DICPCG	4.941610e-04	1.360890e-07	1	true
59.0868       	DICPCG	2.290400e-04	2.928670e-08	1	true
59.1201       	DICPCG	2.739800e-04	4.193820e-08	1	true
59.1601       	DICPCG	3.283030e-04	6.024480e-08	1	true
59.2081       	DICPCG	3.936800e-04	8.665220e-08	1	true
59.2658       	DICPCG	4.723540e-04	1.247270e-07	1	true
59.3348       	DICPCG	5.651070e-04	1.783990e-07	1	true
59.4177       	DICPCG	6.780670e-04	2.564860e-07	1	true
59.5169       	DICPCG	8.110050e-04	3.661320e-07	1	true
59.636        	DICPCG	9.717800e-04	5.241670e-07	1	true
59.7783       	DICPCG	1.157990e-03	7.420230e-07	1	true
59.9474       	DICPCG	1.372600e-03	4.937080e-10	2	true
60.0549       	DICPCG	8.724660e-04	4.197820e-07	1	true
60.1081       	DICPCG	4.320600e-04	1.029840e-07	1	true
60.142        	DICPCG	2.753700e-04	4.187040e-08	1	true
60.1827       	DICPCG	3.300690e-04	6.013760e-08	1	true
60.2316       	DICPCG	3.959040e-04	8.651150e-08	1	true
60.2902       	DICPCG	4.736680e-04	1.238060e-07	1	true
60.3606       	DICPCG	5.677130e-04	1.778250e-07	1	true
60.4452       	DICPCG	6.809860e-04	2.558510e-07	1	true
60.547        	DICPCG	8.168080e-04	3.681900e-07	1	true
60.6695       	DICPCG	9.796470e-04	5.299390e-07	1	true
60.8157       	DICPCG	1.165020e-03	7.506370e-07	1	true
60.9751       	DICPCG	1.264840e-03	8.873120e-07	1	true
61.012        	DICPCG	2.935680e-04	4.799120e-08	1	true
61.0563       	DICPCG	3.515840e-04	6.888840e-08	1	true
61.1093       	DICPCG	4.203290e-04	9.852240e-08	1	true
61.173        	DICPCG	5.041380e-04	1.417530e-07	1	true
61.2494       	DICPCG	6.030100e-04	2.027680e-07	1	true
61.3411       	DICPCG	7.217610e-04	2.903650e-07	1	true
61.4512       	DICPCG	8.647990e-04	4.166960e-07	1	true
61.5841       	DICPCG	1.039580e-03	6.021570e-07	1	true
61.7438       	DICPCG	1.245630e-03	8.653700e-07	1	true
61.9305       	DICPCG	1.451190e-03	5.845540e-10	2	true
61.9518       	DICPCG	1.665150e-04	1.558900e-08	1	true
61.9769       	DICPCG	1.950460e-04	2.143300e-08	1	true
62.0068       	DICPCG	2.327650e-04	3.059770e-08	1	true
62.0427       	DICPCG	2.785650e-04	4.392800e-08	1	true
62.0858       	DICPCG	3.334580e-04	6.308920e-08	1	true
62.1374       	DICPCG	3.993770e-04	9.068930e-08	1	true
62.1996       	DICPCG	4.794840e-04	1.309820e-07	1	true
62.274        	DICPCG	5.731990e-04	1.875610e-07	1	true
62.363        	DICPCG	6.842180e-04	2.678430e-07	1	true
62.4701       	DICPCG	8.219340e-04	3.875380e-07	1	true
62.5992       	DICPCG	9.896260e-04	5.637790e-07	1	true
62.7543       	DICPCG	1.185430e-03	8.122020e-07	1	true
62.8313       	DICPCG	5.896650e-04	2.019130e-07	1	true
62.8587       	DICPCG	2.106210e-04	2.581010e-08	1	true
62.8911       	DICPCG	2.481790e-04	3.586630e-08	1	true
62.9299       	DICPCG	2.974200e-04	5.155640e-08	1	true
62.9765       	DICPCG	3.570170e-04	7.436370e-08	1	true
63.0325       	DICPCG	4.282510e-04	1.071220e-07	1	true
63.0997       	DICPCG	5.146020e-04	1.548740e-07	1	true
63.1806       	DICPCG	6.192100e-04	2.245490e-07	1	true
63.2775       	DICPCG	7.403760e-04	3.214930e-07	1	true
63.3936       	DICPCG	8.859410e-04	4.610110e-07	1	true
63.5334       	DICPCG	1.065650e-03	6.679910e-07	1	true
63.702        	DICPCG	1.282220e-03	9.680660e-07	1	true
63.9038       	DICPCG	1.528820e-03	7.620940e-10	2	true
63.9286       	DICPCG	1.882220e-04	2.097340e-08	1	true
63.9569       	DICPCG	2.145500e-04	2.718880e-08	1	true
63.9909       	DICPCG	2.567300e-04	3.883310e-08	1	true
64.0316       	DICPCG	3.071550e-04	5.545000e-08	1	true
64.0806       	DICPCG	3.678110e-04	7.931600e-08	1	true
64.1393       	DICPCG	4.398230e-04	1.131850e-07	1	true
64.2098       	DICPCG	5.271540e-04	1.623820e-07	1	true
64.2941       	DICPCG	6.289600e-04	2.310870e-07	1	true
64.3951       	DICPCG	7.525130e-04	3.310870e-07	1	true
64.5156       	DICPCG	8.970080e-04	4.714850e-07	1	true
64.6593       	DICPCG	1.068190e-03	6.709960e-07	1	true
64.8234       	DICPCG	1.220030e-03	8.798260e-07	1	true
64.8599       	DICPCG	2.720520e-04	4.399390e-08	1	true
64.8983       	DICPCG	2.863300e-04	4.887790e-08	1	true
64.9438       	DICPCG	3.391150e-04	6.875210e-08	1	true
64.9967       	DICPCG	3.941830e-04	9.321430e-08	1	true
65.06         	DICPCG	4.712190e-04	1.336930e-07	1	true
65.1359       	DICPCG	5.642070e-04	1.924550e-07	1	true
65.2272       	DICPCG	6.783910e-04	2.794380e-07	1	true
65.337        	DICPCG	8.143530e-04	4.044830e-07	1	true
65.4694       	DICPCG	9.800940e-04	5.881520e-07	1	true
65.6283       	DICPCG	1.173260e-03	8.459160e-07	1	true
65.8085       	DICPCG	1.329190e-03	5.377510e-10	2	true
65.8288       	DICPCG	1.504710e-04	1.399990e-08	1	true
65.8526       	DICPCG	1.759800e-04	1.918050e-08	1	true
65.881        	DICPCG	2.095400e-04	2.724170e-08	1	true
65.9151       	DICPCG	2.505930e-04	3.903360e-08	1	true
65.9558       	DICPCG	2.996320e-04	5.590320e-08	1	true
66.0047       	DICPCG	3.591380e-04	8.044040e-08	1	true
66.0631       	DICPCG	4.287240e-04	1.147740e-07	1	true
66.1329       	DICPCG	5.121530e-04	1.638990e-07	1	true
66.2166       	DICPCG	6.133970e-04	2.350610e-07	1	true
66.3164       	DICPCG	7.318710e-04	3.341630e-07	1	true
66.4337       	DICPCG	8.605630e-04	4.608380e-07	1	true
66.5719       	DICPCG	1.013240e-03	6.363680e-07	1	true
66.728        	DICPCG	1.144750e-03	8.085140e-07	1	true
66.7561       	DICPCG	2.068080e-04	2.642450e-08	1	true
66.7899       	DICPCG	2.479590e-04	3.784500e-08	1	true
66.8303       	DICPCG	2.962110e-04	5.381300e-08	1	true
66.879        	DICPCG	3.554260e-04	7.719650e-08	1	true
66.9374       	DICPCG	4.260620e-04	1.105480e-07	1	true
67.0075       	DICPCG	5.101030e-04	1.580100e-07	1	true
67.0916       	DICPCG	6.106530e-04	2.260420e-07	1	true
67.193        	DICPCG	7.340820e-04	3.266110e-07	1	true
67.315        	DICPCG	8.808980e-04	4.712970e-07	1	true
67.4628       	DICPCG	1.064130e-03	6.910240e-07	1	true
67.6341       	DICPCG	1.229840e-03	9.303420e-07	1	true
67.679        	DICPCG	3.230370e-04	6.465920e-08	1	true
67.7234       	DICPCG	3.189760e-04	6.314060e-08	1	true
67.7757       	DICPCG	3.753660e-04	8.782000e-08	1	true
67.8386       	DICPCG	4.497500e-04	1.264440e-07	1	true
67.9132       	DICPCG	5.326140e-04	1.780200e-07	1	true
68.0017       	DICPCG	6.312910e-04	2.506990e-07	1	true
68.1062       	DICPCG	7.422420e-04	3.474780e-07	1	true
68.2315       	DICPCG	8.898500e-04	4.993340e-07	1	true
68.3642       	DICPCG	9.385000e-04	5.577490e-07	1	true
68.3925       	DICPCG	2.002850e-04	2.544490e-08	1	true
68.4244       	DICPCG	2.260700e-04	3.245050e-08	1	true
68.4616       	DICPCG	2.630030e-04	4.387970e-08	1	true
68.5054       	DICPCG	3.104520e-04	6.108480e-08	1	true
68.5574       	DICPCG	3.674380e-04	8.542980e-08	1	true
